-9.49428E-05,-0.0001308369,-5.576325E-05,-5.071215E-05,-0.000388957,-0.0002794197,-0.0001174045,-0.0001189467,-77.64924,0,
-9.380295E-05,-0.0001331613,-5.72607E-05,-4.986285E-05,-0.0003881524,-0.0002797326,-0.0001180303,-0.0001171587,-77.6486,0,
-9.5658E-05,-0.000127462,-6.46809E-05,-4.583985E-05,-0.0003879066,-0.0002795091,-0.0001170693,-0.0001159294,-77.64674,0,
-9.407115E-05,-0.0001326026,-5.37741E-05,-5.191905E-05,-0.0003877725,-0.000279375,-0.0001189243,-0.0001191255,-77.64384,0,
-9.525569E-05,-0.0001281325,-6.568665E-05,-4.53705E-05,-0.0003873478,-0.0002802913,-0.0001171587,-0.0001148119,-77.64101,0,
-9.433935E-05,-0.0001284902,-5.78418E-05,-5.030985E-05,-0.0003871243,-0.0002785257,-0.0001174492,-0.0001170246,-77.63976,0,
-9.29313E-05,-0.0001304793,-5.790885E-05,-5.084625E-05,-0.0003864762,-0.0002794867,-0.0001176057,-0.0001159294,-77.64059,0,
-9.46299E-05,-0.0001259422,-6.52173E-05,-4.691265E-05,-0.0003868114,-0.0002790397,-0.0001159294,-0.0001143426,-77.64233,0,
-9.23055E-05,-0.0001312168,-5.35953E-05,-5.32824E-05,-0.0003872808,-0.0002783245,-0.0001175163,-0.0001179409,-77.64354,0,
-9.411584E-05,-0.0001278196,-6.550785E-05,-4.624215E-05,-0.0003864315,-0.0002797773,-0.0001169128,-0.0001143426,-77.64362,0,
-9.451815E-05,-0.0001288924,-5.871345E-05,-5.05557E-05,-0.0003865879,-0.0002783022,-0.0001172928,-0.0001172928,-77.64317,0,
-9.344535E-05,-0.0001311051,-5.737245E-05,-5.084625E-05,-0.0003864091,-0.0002795538,-0.000117181,-0.0001162423,-77.64275,0,
-9.442875E-05,-0.0001259646,-6.5262E-05,-4.664445E-05,-0.0003866103,-0.0002789503,-0.0001155048,-0.0001144543,-77.643,0,
-9.161264E-05,-0.0001310604,-5.35953E-05,-5.317065E-05,-0.0003868561,-0.0002782798,-0.0001169352,-0.0001176951,-77.64442,0,
-9.322185E-05,-0.0001267916,-6.519494E-05,-4.66221E-05,-0.0003860962,-0.0002793079,-0.000115773,-0.0001138956,-77.64662,0,
-9.24843E-05,-0.0001271938,-5.781945E-05,-5.008635E-05,-0.0003868114,-0.0002781457,-0.0001154824,-0.0001168458,-77.6481,0,
-9.129975E-05,-0.0001302334,-5.65902E-05,-5.01534E-05,-0.0003862527,-0.0002790844,-0.0001161529,-0.0001166446,-77.64804,0,
-9.35124E-05,-0.0001248247,-6.45915E-05,-4.53258E-05,-0.0003858951,-0.0002788609,-0.0001148343,-0.0001155048,-77.64761,0,
-9.123269E-05,-0.0001307475,-5.370705E-05,-5.21202E-05,-0.0003859174,-0.0002781457,-0.0001168234,-0.0001192596,-77.64899,0,
-9.328889E-05,-0.0001283784,-6.51279E-05,-4.592925E-05,-0.0003854481,-0.0002796432,-0.0001152813,-0.0001153707,-77.65195,0,
-9.39594E-05,-0.0001294289,-5.951805E-05,-4.98405E-05,-0.0003859621,-0.0002792632,-0.0001151025,-0.0001174716,-77.65334,0,
-9.246195E-05,-0.0001320885,-5.74842E-05,-5.01981E-05,-0.0003862303,-0.0002802913,-0.0001159518,-0.0001168234,-77.65083,0,
-9.43617E-05,-0.0001265457,-6.56643E-05,-4.62198E-05,-0.0003863868,-0.0002801126,-0.0001142755,-0.0001147225,-77.648,0,
-9.19479E-05,-0.0001316415,-5.379645E-05,-5.245545E-05,-0.0003861856,-0.0002791515,-0.0001158177,-0.0001182985,-77.65112,0,
